Bloques,Sujeto,Tiempo,ClaveEn,Clave,Emocion,NumEmocion,Respuesta,Tiempo_Respuesta,Res_C_I
Bloque 3,123,2.5,Al75_21,Al75,Alegria,,Afirmacion,0.433639407,1.089712739
Bloque 3,123,0.25,Al75_16,Al75,Alegria,,Afirmacion,0.283612728,1.275980949
Bloque 3,123,0.25,En78_30,En78,Enojo,,Exigencia,0.700277269,0.806891203
Bloque 3,123,0.25,Al19_22,Al19,Alegria,,Afirmacion,0.333715171,0.653950989
Bloque 3,123,2.5,En28_23,En28,Enojo,,Exigencia,0.450380832,1.183267713
Bloque 3,123,0.25,Tr19_16,Tr19,Tristeza,,Exigencia,1.266459346,1.116867304
Bloque 3,123,0.25,Al78_17,Al78,Alegria,,Afirmacion,0.433804512,1.115700364
Bloque 3,123,0.25,Al78_16,Al78,Alegria,,Afirmacion,0.383753359,0.814346254
Bloque 3,123,0.25,En75_22,En75,Enojo,,Exigencia,0.650196731,0.919578135
Bloque 3,123,0.25,Al28_26,Al28,Alegria,,Afirmacion,0.400119513,0.553816557
Bloque 3,123,2.5,Tr75_28,Tr75,Tristeza,,Ruego,0.400261849,0.655603468
Bloque 3,123,0.25,En75_23,En75,Enojo,,Exigencia,0.500426173,0.649978042
Bloque 3,123,2.5,Al78_28,Al78,Alegria,,Afirmacion,0.383761853,0.471658796
Bloque 3,123,2.5,Al28_18,Al28,Alegria,,Afirmacion,0.900269866,0.724655807
Bloque 3,123,2.5,Al19_22,Al19,Alegria,,Afirmacion,0.350310236,0.770666599
Bloque 3,123,2.5,En28_28,En28,Enojo,,Exigencia,0.383649409,0.872179925
Bloque 3,123,0.25,Tr78_30,Tr78,Tristeza,,Ruego,0.433755428,0.615433574
Bloque 3,123,0.25,Tr19_20,Tr19,Tristeza,,Exigencia,0.900511324,1.025323629
Bloque 3,123,0.25,En28_19,En28,Enojo,,Exigencia,1.066711783,2.813065529
Bloque 3,123,0.25,En19_26,En19,Enojo,,Exigencia,0.49986881,0.553979933
Bloque 3,123,0.25,Al28_16,Al28,Alegria,,Afirmacion,0.50032711,0.833642423
Bloque 3,123,2.5,Al75_17,Al75,Alegria,,Afirmacion,0.383679748,0.765427232
Bloque 3,123,2.5,En75_30,En75,Enojo,,Exigencia,0.50020659,0.764612854
Bloque 3,123,2.5,Tr75_27,Tr75,Tristeza,,Ruego,0.383798003,1.378991961
Bloque 3,123,2.5,Tr28_24,Tr28,Tristeza,,Ruego,0.500399411,0.557581544
Bloque 3,123,0.25,En28_24,En28,Enojo,,Exigencia,0.450269699,2.049894094
Bloque 3,123,0.25,Tr28_17,Tr28,Tristeza,,Ruego,0.383772105,1.016317487
Bloque 3,123,0.25,Al28_28,Al28,Alegria,,Afirmacion,0.400344402,0.604493797
Bloque 3,123,2.5,Al28_24,Al28,Alegria,,Afirmacion,0.333895892,0.807057679
Bloque 3,123,0.25,Al78_29,Al78,Alegria,,Afirmacion,0.333737046,0.524121046
Bloque 3,123,0.25,En78_19,En78,Enojo,,Exigencia,0.433778197,0.861332536
Bloque 3,123,0.25,Tr19_21,Tr19,Tristeza,,Exigencia,0.383623064,0.723518789
Bloque 3,123,0.25,Al28_25,Al28,Alegria,,Afirmacion,0.433758557,0.718839407
Bloque 3,123,2.5,Tr78_26,Tr78,Tristeza,,Ruego,0.400041401,0.520654559
Bloque 3,123,2.5,En78_20,En78,Enojo,,Exigencia,0.383824766,0.40923366
Bloque 3,123,2.5,Al78_23,Al78,Alegria,,Afirmacion,0.35025534,0.713438511
Bloque 3,123,0.25,Tr78_21,Tr78,Tristeza,,Ruego,0.450226426,0.605788827
Bloque 3,123,2.5,Tr75_18,Tr75,Tristeza,,Ruego,0.400448829,0.657903433
Bloque 3,123,2.5,Tr19_19,Tr19,Tristeza,,Exigencia,0.450325936,1.114550471
Bloque 3,123,0.25,Tr19_17,Tr19,Tristeza,,Exigencia,0.35021919,0.599064767
Bloque 3,123,2.5,En78_18,En78,Enojo,,Exigencia,0.400333256,0.558453083
Bloque 3,123,0.25,En19_24,En19,Enojo,,Exigencia,0.499965638,0.957186997
Bloque 3,123,0.25,Al75_20,Al75,Alegria,,Afirmacion,0.550418854,2.70831871
Bloque 3,123,0.25,Tr75_23,Tr75,Tristeza,,Ruego,0.350213856,0.700058639
Bloque 3,123,0.25,En78_16,En78,Enojo,,Exigencia,0.650289536,1.366422057
Bloque 3,123,2.5,Al19_20,Al19,Alegria,,Afirmacion,0.483820409,0.576197684
Bloque 3,123,0.25,Tr75_28,Tr75,Tristeza,,Ruego,0.500249028,0.554884017
Bloque 3,123,0.25,En78_25,En78,Enojo,,Exigencia,0.45031926,0.45124343
Bloque 3,123,2.5,Tr19_23,Tr19,Tristeza,,Ruego,0.600252688,0.816774249
Bloque 3,123,2.5,Tr75_24,Tr75,Tristeza,,Ruego,0.333759785,0.807639599
Bloque 3,123,0.25,Al78_20,Al78,Alegria,,Afirmacion,0.350377619,0.459053665
Bloque 3,123,2.5,Al78_30,Al78,Alegria,,Afirmacion,0.333796829,0.914824724
Bloque 3,123,2.5,Tr28_27,Tr28,Tristeza,,Ruego,0.399994552,0.563869178
Bloque 3,123,2.5,Al75_28,Al75,Alegria,,Afirmacion,0.383858681,0.402060241
Bloque 3,123,2.5,Tr78_28,Tr78,Tristeza,,Ruego,0.299849004,0.633641362
Bloque 3,123,0.25,Tr28_19,Tr28,Tristeza,,Ruego,0.433624238,0.598915696
Bloque 3,123,2.5,En78_21,En78,Enojo,,Exigencia,0.333898127,0.47333625
Bloque 3,123,0.25,En28_17,En28,Enojo,,Exigencia,0.333533555,0.565797865
Bloque 3,123,0.25,Tr75_20,Tr75,Tristeza,,Ruego,0.400308728,0.760247648
Bloque 3,123,2.5,Tr78_21,Tr78,Tristeza,,Ruego,0.333695978,0.52350384
Bloque 3,123,0.25,En75_17,En75,Enojo,,Exigencia,0.433835745,0.816004515
Bloque 3,123,0.25,Tr19_26,Tr19,Tristeza,,Ruego,0.866716087,1.020727277
Bloque 3,123,0.25,En19_30,En19,Enojo,,Exigencia,0.333652705,0.598745704
Bloque 3,123,0.25,Al19_27,Al19,Alegria,,Afirmacion,0.333646446,0.663097739
Bloque 3,123,0.25,En28_23,En28,Enojo,,Exigencia,0.350341469,1.166222334
Bloque 3,123,0.25,En19_18,En19,Enojo,,Exigencia,0.333728999,0.558153689
Bloque 3,123,0.25,En75_25,En75,Enojo,,Exigencia,0.400360912,0.868344009
Bloque 3,123,0.25,Tr78_16,Tr78,Tristeza,,Ruego,0.500282466,0.59899646
Bloque 3,123,0.25,En19_27,En19,Enojo,,Exigencia,0.433737576,1.063546538
Bloque 3,123,0.25,En75_30,En75,Enojo,,Exigencia,0.600071907,0.715144515
Bloque 3,123,2.5,Al28_16,Al28,Alegria,,Afirmacion,0.450287104,0.69670552
Bloque 3,123,0.25,En75_29,En75,Enojo,,Exigencia,0.650324762,0.707679629
Bloque 3,123,2.5,Al28_28,Al28,Alegria,,Afirmacion,0.400364488,1.237909794
Bloque 3,123,2.5,Tr19_28,Tr19,Tristeza,,Ruego,0.450365216,1.483484387
Bloque 3,123,0.25,Tr28_30,Tr28,Tristeza,,Afirmacion,0.333797276,1.582401395
Bloque 3,123,2.5,Al75_27,Al75,Alegria,,Afirmacion,0.433737576,0.463552713
Bloque 3,123,2.5,Al75_20,Al75,Alegria,,Afirmacion,0.400160104,0.525652528
Bloque 3,123,2.5,En19_28,En19,Enojo,,Exigencia,0.350359768,0.601922095
Bloque 3,123,2.5,Al78_21,Al78,Alegria,,Afirmacion,0.55019927,0.604656219
Bloque 3,123,2.5,Tr78_19,Tr78,Tristeza,,Ruego,0.333875388,0.715521097
Bloque 3,123,2.5,En75_22,En75,Enojo,,Ruego,1.216846466,0.519812524
Bloque 3,123,0.25,Tr19_19,Tr19,Tristeza,,Ruego,1.666693568,2.497761965
Bloque 3,123,2.5,Tr19_27,Tr19,Tristeza,,Ruego,1.833190441,3.330245972
Bloque 3,123,0.25,En78_18,En78,Enojo,,Exigencia,0.500298977,0.657870352
Bloque 3,123,2.5,En19_25,En19,Enojo,,Exigencia,0.383611917,0.668206394
Bloque 3,123,0.25,En28_16,En28,Enojo,,Exigencia,0.350340575,0.550010085
Bloque 3,123,2.5,Al28_22,Al28,Alegria,,Afirmacion,0.383882344,0.669659793
Bloque 3,123,0.25,Tr78_17,Tr78,Tristeza,,Ruego,0.383835942,0.816048205
Bloque 3,123,2.5,Al28_25,Al28,Alegria,,Afirmacion,0.650137782,0.667857826
Bloque 3,123,0.25,Tr28_18,Tr28,Tristeza,,Ruego,0.450296938,0.707170069
Bloque 3,123,2.5,Tr75_26,Tr75,Tristeza,,Ruego,0.333711147,0.670367539
Bloque 3,123,0.25,Al19_19,Al19,Alegria,,Afirmacion,0.383795321,0.765885532
Bloque 3,123,0.25,Al28_24,Al28,Alegria,,Afirmacion,0.383772999,0.704073071
Bloque 3,123,0.25,En78_20,En78,Enojo,,Exigencia,0.433620661,0.72297883
Bloque 3,123,2.5,Al19_17,Al19,Alegria,,Afirmacion,0.350373596,0.66675204
Bloque 3,123,0.25,Tr19_18,Tr19,Tristeza,,Ruego,0.333750427,1.274945736
Bloque 3,123,0.25,Al75_26,Al75,Alegria,,Afirmacion,0.549951613,1.953469276
Bloque 3,123,2.5,Al75_18,Al75,Alegria,,Afirmacion,0.28337577,0.558256745
Bloque 3,123,2.5,En19_24,En19,Enojo,,Exigencia,0.350378066,0.802062392
Bloque 3,123,2.5,Tr19_30,Tr19,Tristeza,,Ruego,0.383764982,0.564608634
Bloque 3,123,2.5,En75_17,En75,Enojo,,Exigencia,0.449985892,0.812868237
Bloque 3,123,0.25,Al19_29,Al19,Alegria,,Afirmacion,0.283746153,0.607958913
Bloque 3,123,0.25,En78_22,En78,Enojo,,Exigencia,1.050209165,0.566286981
Bloque 3,123,0.25,Tr28_21,Tr28,Tristeza,,Ruego,0.816519439,1.223638415
Bloque 3,123,2.5,En28_19,En28,Enojo,,Exigencia,0.400484085,0.597112417
Bloque 3,123,2.5,Tr19_29,Tr19,Tristeza,,Ruego,0.650288165,0.607696056
Bloque 3,123,2.5,En78_17,En78,Enojo,,Exigencia,0.350263387,0.71585983
Bloque 3,123,2.5,Al28_21,Al28,Alegria,,Afirmacion,0.333839238,0.873775244
Bloque 3,123,0.25,Al75_27,Al75,Alegria,,Afirmacion,0.283688575,0.659416616
Bloque 3,123,0.25,Al19_28,Al19,Alegria,,Afirmacion,0.300327808,0.655471802
Bloque 3,123,2.5,En19_20,En19,Enojo,,Exigencia,0.350306213,0.659694195
Bloque 3,123,2.5,Tr78_22,Tr78,Tristeza,,Ruego,0.450341105,0.403285176
Bloque 3,123,2.5,En28_18,En28,Enojo,,Exigencia,0.333691061,0.624609292
Bloque 3,123,0.25,Tr75_29,Tr75,Tristeza,,Ruego,0.600237966,0.875076532
Bloque 3,123,0.25,Tr78_24,Tr78,Tristeza,,Ruego,0.55022341,1.356361747
Bloque 3,123,2.5,En75_23,En75,Enojo,,Exigencia,0.400366724,0.599514127
Bloque 3,123,2.5,Tr19_21,Tr19,Tristeza,,Ruego,0.333934277,0.573285937
Bloque 3,123,0.25,Tr78_29,Tr78,Tristeza,,Ruego,0.600308895,0.657783389
Bloque 3,124,2.5,Tr19_16,Tr19,Tristeza,,Afirmacion,0.550355494,3.914595366
Bloque 3,124,2.5,En78_19,En78,Enojo,,Exigencia,0.500281155,2.24640274
Bloque 3,124,2.5,Al75_21,Al75,Alegria,,Afirmacion,0.600265145,4.921534538
Bloque 3,124,0.25,Al75_16,Al75,Alegria,,Afirmacion,0.600372732,2.750772953
Bloque 3,124,0.25,En78_30,En78,Enojo,,Exigencia,0.650293529,4.91435051
Bloque 3,124,0.25,Al19_22,Al19,Alegria,,Afirmacion,0.28371802,3.684987545
Bloque 3,124,2.5,En28_23,En28,Enojo,,Ruego,0.499971449,5.130888939
Bloque 3,124,0.25,Tr19_16,Tr19,Tristeza,,Afirmacion,0.283616722,2.492540598
Bloque 3,124,0.25,Al78_17,Al78,Alegria,,Afirmacion,0.250376642,2.545867682
Bloque 3,124,0.25,Al78_16,Al78,Alegria,,Afirmacion,0.300575942,1.001759529
Bloque 3,124,0.25,En75_22,En75,Enojo,,Exigencia,0.716611326,2.852482557
Bloque 3,124,0.25,Al28_26,Al28,Alegria,,Afirmacion,2.549594164,4.704991817
Bloque 3,124,2.5,Tr75_28,Tr75,Tristeza,,Ruego,0.300299704,3.834581852
Bloque 3,124,0.25,En75_23,En75,Enojo,,Exigencia,0.550239444,1.465164065
Bloque 3,124,2.5,Al78_28,Al78,Alegria,,Afirmacion,0.600204945,2.871269941
Bloque 3,124,2.5,Al28_18,Al28,Alegria,,Afirmacion,2.250221252,3.789928913
Bloque 3,124,2.5,Al19_22,Al19,Alegria,,Afirmacion,1.61672318,1.583221674
Bloque 3,124,2.5,En28_28,En28,Enojo,,Exigencia,0.600415528,3.63553071
Bloque 3,124,0.25,Tr78_30,Tr78,Tristeza,,Afirmacion,0.500014722,5.680913448
Bloque 3,124,0.25,Tr19_20,Tr19,Tristeza,,Afirmacion,0.23386547,3.218482494
Bloque 3,124,0.25,En28_19,En28,Enojo,,Exigencia,0.184609547,2.814058781
Bloque 3,124,0.25,En19_26,En19,Enojo,,Exigencia,0.184403822,1.388660312
Bloque 3,124,0.25,Al28_16,Al28,Alegria,,Afirmacion,0.283783615,2.914981365
Bloque 3,124,2.5,Al75_17,Al75,Alegria,,Afirmacion,0.133864939,1.431989193
Bloque 3,124,2.5,En75_30,En75,Enojo,,Exigencia,0.300488919,1.010022283
Bloque 3,124,2.5,Tr75_27,Tr75,Tristeza,,Afirmacion,3.682651043,5.87728405
Bloque 3,124,2.5,Tr28_24,Tr28,Tristeza,,Exigencia,4.432598591,3.323250771
Bloque 3,124,0.25,En28_24,En28,Enojo,,Exigencia,0.233865917,1.449929714
Bloque 3,124,0.25,Tr28_17,Tr28,Tristeza,,Afirmacion,1.999616265,4.648113728
Bloque 3,124,0.25,Al28_28,Al28,Alegria,,Afirmacion,0.150279269,1.670727253
Bloque 3,124,2.5,Al28_24,Al28,Alegria,,Afirmacion,4.698892593,1.721741796
Bloque 3,124,0.25,Al78_29,Al78,Alegria,,Afirmacion,2.283138275,1.841053724
Bloque 3,124,0.25,En78_19,En78,Enojo,,Exigencia,0.150103435,1.681694627
Bloque 3,124,0.25,Tr19_21,Tr19,Tristeza,,Exigencia,3.982529402,2.03888607
Bloque 3,124,0.25,Al28_25,Al28,Alegria,,Afirmacion,0.350369126,2.74813056
Bloque 3,124,2.5,Tr78_26,Tr78,Tristeza,,Ruego,0.133859575,1.588964343
Bloque 3,124,2.5,En78_20,En78,Enojo,,Exigencia,1.366691113,3.191322565
Bloque 3,124,2.5,Al78_23,Al78,Alegria,,Afirmacion,1.933083415,2.449533463
Bloque 3,124,0.25,Tr78_21,Tr78,Tristeza,,Ruego,1.71671927,2.256284952
Bloque 3,124,2.5,Tr75_18,Tr75,Tristeza,,Afirmacion,1.166709661,3.240871906
Bloque 3,124,2.5,Tr19_19,Tr19,Tristeza,,Afirmacion,1.216505051,2.914730072
Bloque 3,124,0.25,Tr19_17,Tr19,Tristeza,,Afirmacion,0.450321019,2.182777643
Bloque 3,124,2.5,En78_18,En78,Enojo,,Exigencia,0.600673914,2.356475592
Bloque 3,124,0.25,En19_24,En19,Enojo,,Exigencia,0.250403851,2.740122318
Bloque 3,124,0.25,Al75_20,Al75,Alegria,,Afirmacion,0.183700085,1.026608825
Bloque 3,124,0.25,Tr75_23,Tr75,Tristeza,,Ruego,0.13371098,1.53317678
Bloque 3,124,0.25,En78_16,En78,Enojo,,Exigencia,0.200365663,2.850785971
Bloque 3,124,2.5,Al19_20,Al19,Alegria,,Afirmacion,0.233704373,1.491545439
Bloque 3,124,0.25,Tr75_28,Tr75,Tristeza,,Ruego,0.13383548,1.171283722
Bloque 3,124,0.25,En78_25,En78,Enojo,,Exigencia,0.233604863,2.051312685
Bloque 3,124,2.5,Tr19_23,Tr19,Tristeza,,Afirmacion,0.133847982,1.346183777
Bloque 3,124,2.5,Tr75_24,Tr75,Tristeza,,Ruego,1.683649182,1.574131966
Bloque 3,124,0.25,Al78_20,Al78,Alegria,,Afirmacion,0.083766043,2.808309793
Bloque 3,124,2.5,Al78_30,Al78,Alegria,,Afirmacion,0.133705184,1.382558346
Bloque 3,124,2.5,Tr28_27,Tr28,Tristeza,,Ruego,5.681954384,3.429715872
Bloque 3,124,2.5,Al75_28,Al75,Alegria,,Afirmacion,0.034042452,1.53804481
Bloque 3,124,2.5,Tr78_28,Tr78,Tristeza,,Ruego,0.033978637,1.350105882
Bloque 3,124,0.25,Tr28_19,Tr28,Tristeza,,Ruego,0.100494534,1.665249109
Bloque 3,124,2.5,En78_21,En78,Enojo,,Exigencia,1.466669798,1.839049578
Bloque 3,124,0.25,En28_17,En28,Enojo,,Exigencia,0.133735523,1.332409501
Bloque 3,124,0.25,Tr75_20,Tr75,Tristeza,,Afirmacion,0.200421438,1.375504971
Bloque 3,124,2.5,Tr78_21,Tr78,Tristeza,,Ruego,0.133597627,2.92069912
Bloque 3,124,0.25,En75_17,En75,Enojo,,Exigencia,0.133612797,1.532052636
Bloque 3,124,0.25,Tr19_26,Tr19,Tristeza,,Exigencia,0.183678672,1.788246155
Bloque 3,124,0.25,En19_30,En19,Enojo,,Afirmacion,0.133827001,1.114940047
Bloque 3,124,0.25,Al19_27,Al19,Alegria,,Afirmacion,2.699658394,5.478884697
Bloque 3,124,0.25,En28_23,En28,Enojo,,Exigencia,0.183787107,1.166368723
Bloque 3,124,0.25,En19_18,En19,Enojo,,Exigencia,0.150399745,1.940170288
Bloque 3,124,0.25,En75_25,En75,Enojo,,Exigencia,0.133927852,1.468095064
Bloque 3,124,0.25,Tr78_16,Tr78,Tristeza,,Afirmacion,0.183700979,3.334202051
Bloque 3,124,0.25,En19_27,En19,Enojo,,Exigencia,0.133691341,0.963901699
Bloque 3,124,0.25,En75_30,En75,Enojo,,Exigencia,0.10037449,1.415352225
Bloque 3,124,2.5,Al28_16,Al28,Alegria,,Afirmacion,1.066895247,3.168626308
Bloque 3,124,0.25,En75_29,En75,Enojo,,Exigencia,0.13365297,1.175003648
Bloque 3,124,2.5,Al28_28,Al28,Alegria,,Afirmacion,0.100518182,1.121412873
Bloque 3,124,2.5,Tr19_28,Tr19,Tristeza,,Afirmacion,0.133761853,1.083509445
Bloque 3,124,0.25,Tr28_30,Tr28,Tristeza,,Afirmacion,0.133651629,0.915993452
Bloque 3,124,2.5,Al75_27,Al75,Alegria,,Afirmacion,0.134015322,1.480720282
Bloque 3,124,2.5,Al75_20,Al75,Alegria,,Afirmacion,0.133711874,1.192263603
Bloque 3,124,2.5,En19_28,En19,Enojo,,Exigencia,0.183936596,0.9220981
Bloque 3,124,2.5,Al78_21,Al78,Alegria,,Afirmacion,0.133688226,1.088772893
Bloque 3,124,2.5,Tr78_19,Tr78,Tristeza,,Ruego,0.133877426,0.815235138
Bloque 3,124,2.5,En75_22,En75,Enojo,,Exigencia,0.300425977,1.169312119
Bloque 3,124,0.25,Tr19_19,Tr19,Tristeza,,Afirmacion,0.20005016,1.363047004
Bloque 3,124,2.5,Tr19_27,Tr19,Tristeza,,Afirmacion,0.083643325,1.730434299
Bloque 3,124,0.25,En78_18,En78,Enojo,,Exigencia,0.083785683,0.974581301
Bloque 3,124,2.5,En19_25,En19,Enojo,,Exigencia,0.100391001,1.219693542
Bloque 3,124,0.25,En28_16,En28,Enojo,,Exigencia,0.033879124,0.952216685
Bloque 3,124,2.5,Al28_22,Al28,Alegria,,Afirmacion,0.083849937,1.436684132
Bloque 3,124,0.25,Tr78_17,Tr78,Tristeza,,Ruego,0.3503187,1.833514333
Bloque 3,124,2.5,Al28_25,Al28,Alegria,,Afirmacion,0.083808437,1.384486079
Bloque 3,124,0.25,Tr28_18,Tr28,Tristeza,,Ruego,0.13385646,1.89056313
Bloque 3,124,2.5,Tr75_26,Tr75,Tristeza,,Ruego,0.083772294,1.38797617
Bloque 3,124,0.25,Al19_19,Al19,Alegria,,Afirmacion,0.13372615,2.447718859
Bloque 3,124,0.25,Al28_24,Al28,Alegria,,Afirmacion,0.100428037,1.105610728
Bloque 3,124,0.25,En78_20,En78,Enojo,,Exigencia,0.150165468,0.908264875
Bloque 3,124,2.5,Al19_17,Al19,Alegria,,Afirmacion,0.083777644,2.298401356
Bloque 3,124,0.25,Tr19_18,Tr19,Tristeza,,Afirmacion,0.133714095,4.971162319
Bloque 3,124,0.25,Al75_26,Al75,Alegria,,Afirmacion,0.08382272,3.986903906
Bloque 3,124,2.5,Al75_18,Al75,Alegria,,Afirmacion,0.083758011,1.75754869
Bloque 3,124,2.5,En19_24,En19,Enojo,,Exigencia,0.083780326,4.706062794
Bloque 3,124,2.5,Tr19_30,Tr19,Tristeza,,Afirmacion,0.03377381,3.527691364
Bloque 3,124,2.5,En75_17,En75,Enojo,,Exigencia,0.083792374,1.57725215
Bloque 3,124,0.25,Al19_29,Al19,Alegria,,Afirmacion,0.083755337,1.540660739
Bloque 3,124,0.25,En78_22,En78,Enojo,,Exigencia,0.083794162,4.452188015
Bloque 3,124,0.25,Tr28_21,Tr28,Tristeza,,Ruego,0.033814419,1.322764277
Bloque 3,124,2.5,En28_19,En28,Enojo,,Exigencia,0.083992295,1.581624031
Bloque 3,124,2.5,Tr19_29,Tr19,Tristeza,,Afirmacion,0.033813525,2.474138498
Bloque 3,124,2.5,En78_17,En78,Enojo,,Exigencia,0.100411974,3.877163649
Bloque 3,124,2.5,Al28_21,Al28,Alegria,,Afirmacion,0.150155649,1.323422432
Bloque 3,124,0.25,Al75_27,Al75,Alegria,,Afirmacion,0.083784342,2.596773386
Bloque 3,124,0.25,Al19_28,Al19,Alegria,,Afirmacion,0.033905454,2.870873213
Bloque 3,124,2.5,En19_20,En19,Enojo,,Exigencia,0.033838961,1.691897154
Bloque 3,124,2.5,Tr78_22,Tr78,Tristeza,,Ruego,0.183692053,0.820545971
Bloque 3,124,2.5,En28_18,En28,Enojo,,Exigencia,0.083823167,1.191970348
Bloque 3,124,0.25,Tr75_29,Tr75,Tristeza,,Ruego,0.083744623,1.741644502
Bloque 3,124,0.25,Tr78_24,Tr78,Tristeza,,Ruego,0.133774787,1.820079684
Bloque 3,124,2.5,En75_23,En75,Enojo,,Exigencia,0.133687779,3.949139357
Bloque 3,124,2.5,Tr19_21,Tr19,Tristeza,,Afirmacion,0.083659835,2.822701216
Bloque 3,124,0.25,Tr78_29,Tr78,Tristeza,,Ruego,0.050092194,0.758045375
Bloque 3,125,2.5,Tr19_16,Tr19,Tristeza,,Ruego,0.500166893,0.799157143
Bloque 3,125,2.5,En78_19,En78,Enojo,,Exigencia,0.500703752,0.29025805
Bloque 3,125,2.5,Al75_21,Al75,Alegria,,Afirmacion,0.499810785,0.770920336
Bloque 3,125,0.25,Al75_16,Al75,Alegria,,Afirmacion,0.433711201,1.265278459
Bloque 3,125,0.25,En78_30,En78,Enojo,,Exigencia,1.516886473,0.913185537
Bloque 3,125,0.25,Al19_22,Al19,Alegria,,Afirmacion,1.050143123,1.384833694
Bloque 3,125,2.5,En28_23,En28,Enojo,,Exigencia,1.633252859,0.047537021
Bloque 3,125,0.25,Tr19_16,Tr19,Tristeza,,Ruego,0.550431371,1.166007876
Bloque 3,125,0.25,Al78_17,Al78,Alegria,,Afirmacion,0.45044595,0.378931552
Bloque 3,125,0.25,Al78_16,Al78,Alegria,,Afirmacion,0.40021804,0.398850739
Bloque 3,125,0.25,En75_22,En75,Enojo,,Exigencia,0.550987422,0.547441959
Bloque 3,125,0.25,Al28_26,Al28,Alegria,,Afirmacion,0.434526473,0.503917158
Bloque 3,125,2.5,Tr75_28,Tr75,Tristeza,,Ruego,0.433898598,0.320333838
Bloque 3,125,0.25,En75_23,En75,Enojo,,Exigencia,0.750156403,0.346815526
Bloque 3,125,2.5,Al78_28,Al78,Alegria,,Afirmacion,0.400251061,0.254055291
Bloque 3,125,2.5,Al28_18,Al28,Alegria,,Afirmacion,0.400477767,0.30095014
Bloque 3,125,2.5,Al19_22,Al19,Alegria,,Afirmacion,0.400051594,0.302535236
Bloque 3,125,2.5,En28_28,En28,Enojo,,Exigencia,0.700866103,0.299602479
Bloque 3,125,0.25,Tr78_30,Tr78,Tristeza,,Ruego,0.967207909,1.513652086
Bloque 3,125,0.25,Tr19_20,Tr19,Tristeza,,Ruego,1.366821766,0.508601427
Bloque 3,125,0.25,En28_19,En28,Enojo,,Exigencia,1.583200336,0.593353748
Bloque 3,125,0.25,En19_26,En19,Enojo,,Exigencia,0.700784385,0.45448181
Bloque 3,125,0.25,Al28_16,Al28,Alegria,,Ruego,0.533537745,0.39913857
Bloque 3,125,2.5,Al75_17,Al75,Alegria,,Ruego,0.383486867,0.264084697
Bloque 3,125,2.5,En75_30,En75,Enojo,,Exigencia,0.350350261,0.296990156
Bloque 3,125,2.5,Tr75_27,Tr75,Tristeza,,Ruego,0.600349605,0.908522725
Bloque 3,125,2.5,Tr28_24,Tr28,Tristeza,,Ruego,0.333777934,0.287095934
Bloque 3,125,0.25,En28_24,En28,Enojo,,Exigencia,1.983341098,0.633733392
Bloque 3,125,0.25,Tr28_17,Tr28,Tristeza,,Ruego,0.499826401,0.447500706
Bloque 3,125,0.25,Al28_28,Al28,Alegria,,Afirmacion,0.350329727,0.336797714
Bloque 3,125,2.5,Al28_24,Al28,Alegria,,Afirmacion,0.350260109,0.287711322
Bloque 3,125,0.25,Al78_29,Al78,Alegria,,Afirmacion,0.350451559,0.389496475
Bloque 3,125,0.25,En78_19,En78,Enojo,,Ruego,1.933129311,0.446895599
Bloque 3,125,0.25,Tr19_21,Tr19,Tristeza,,Ruego,2.13345623,1.270433903
Bloque 3,125,0.25,Al28_25,Al28,Alegria,,Afirmacion,0.750674486,0.199915573
Bloque 3,125,2.5,Tr78_26,Tr78,Tristeza,,Ruego,0.400452316,0.403557301
Bloque 3,125,2.5,En78_20,En78,Enojo,,Afirmacion,0.400470167,2.407583714
Bloque 3,125,2.5,Al78_23,Al78,Alegria,,Afirmacion,0.300112098,0.246129915
Bloque 3,125,0.25,Tr78_21,Tr78,Tristeza,,Ruego,0.900347888,0.603365362
Bloque 3,125,2.5,Tr75_18,Tr75,Tristeza,,Ruego,1.733714819,0.774355114
Bloque 3,125,2.5,Tr19_19,Tr19,Tristeza,,Ruego,0.400230527,1.163214326
Bloque 3,125,0.25,Tr19_17,Tr19,Tristeza,,Ruego,0.701314569,0.230737925
Bloque 3,125,2.5,En78_18,En78,Enojo,,Exigencia,0.434109241,0.422460824
Bloque 3,125,0.25,En19_24,En19,Enojo,,Exigencia,0.450506628,1.470748901
Bloque 3,125,0.25,Al75_20,Al75,Alegria,,Afirmacion,0.650147319,0.40359658
Bloque 3,125,0.25,Tr75_23,Tr75,Tristeza,,Ruego,0.800132155,0.497366697
Bloque 3,125,0.25,En78_16,En78,Enojo,,Exigencia,0.533801079,0.249076486
Bloque 3,125,2.5,Al19_20,Al19,Alegria,,Afirmacion,0.450272352,0.058239836
Bloque 3,125,0.25,Tr75_28,Tr75,Tristeza,,Ruego,0.500090122,0.402867854
Bloque 3,125,0.25,En78_25,En78,Enojo,,Afirmacion,0.383444905,0.497156501
Bloque 3,125,2.5,Tr19_23,Tr19,Tristeza,,Ruego,2.649829626,0.664734244
Bloque 3,125,2.5,Tr75_24,Tr75,Tristeza,,Ruego,0.300563693,0.431147039
Bloque 3,125,0.25,Al78_20,Al78,Alegria,,Afirmacion,0.284223884,0.407131761
Bloque 3,125,2.5,Al78_30,Al78,Alegria,,Afirmacion,0.600212574,0.71390456
Bloque 3,125,2.5,Tr28_27,Tr28,Tristeza,,Ruego,0.450374544,0.861704171
